0.00 
1.00 
2.00 
3.00 
0.00 
4.00 
6.00 
6.00 
9.00 
38.00 
60.00 
586.00 
3211.00 
10113.00 
16306.00 
17201.00 
15525.00 
13199.00 
11223.00 
9229.00 
7228.00 
6160.00 
5046.00 
4227.00 
3844.00 
3835.00 
4540.00 
5770.00 
7166.00 
8229.00 
8285.00 
7848.00 
7248.00 
6375.00 
5739.00 
5010.00 
4618.00 
4273.00 
4296.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
25974.00 
25692.00 
23687.00 
20322.00 
17034.00 
13519.00 
10807.00 
8654.00 
6731.00 
5725.00 
4893.00 
4461.00 
4197.00 
4313.00 
4450.00 
4600.00 
4165.00 
4006.00 
3678.00 
3238.00 
2770.00 
2347.00 
2035.00 
1776.00 
1635.00 
1543.00 
1645.00 
1991.00 
2760.00 
4105.00 
6484.00 
9406.00 
12181.00 
14174.00 
15493.00 
15418.00 
15211.00 
14347.00 
12830.00 
4240.00 
4813.00 
5195.00 
5990.00 
7019.00 
8754.00 
10644.00 
13343.00 
15615.00 
18545.00 
20913.00 
22313.00 
23363.00 
24845.00 
15123.00 
19076.00 
21328.00 
20958.00 
18753.00 
15312.00 
11563.00 
8288.00 
6041.00 
4403.00 
3123.00 
2504.00 
1907.00 
1552.00 
1409.00 
1345.00 
1426.00 
1433.00 
1675.00 
1742.00 
1940.00 
2007.00 
2139.00 
2194.00 
2328.00 
2420.00 
2588.00 
2929.00 
3227.00 
3401.00 
3372.00 
3284.00 
3166.00 
3050.00 
2926.00 
2807.00 
2512.00 
2544.00 
2376.00 
11180.00 
9878.00 
8941.00 
7960.00 
7287.00 
7159.00 
7310.00 
7886.00 
8781.00 
9734.00 
10250.00 
10457.00 
11676.00 
3866.00 
3686.00 
3241.00 
2907.00 
2639.00 
2345.00 
2098.00 
2153.00 
1991.00 
1848.00 
1762.00 
1665.00 
1443.00 
1369.00 
1216.00 
1190.00 
1021.00 
939.00 
834.00 
755.00 
735.00 
686.00 
630.00 
607.00 
575.00 
539.00 
487.00 
505.00 
535.00 
541.00 
665.00 
746.00 
909.00 
1033.00 
1169.00 
1286.00 
1377.00 
1385.00 
1406.00 
2194.00 
2147.00 
2194.00 
2242.00 
2247.00 
2200.00 
2256.00 
2496.00 
2593.00 
3035.00 
3186.00 
3318.00 
3657.00 
1327.00 
1257.00 
1290.00 
1184.00 
1054.00 
955.00 
506.00 
