dataset,epsilon,window_size,Mirror-Smoothing,SPAS,Naive,BucOrder,CompOrder,DPI,PeGaSus,AdaPub
tdv,0.01,120,32.53199323018392,32.016252517700195,1639.2580973307292,6.732403755187988,1.1932298143704732,24447.964192708332,1621.6164957682292,1359.2619222005208
tdv,0.1,120,3.442728281021118,3.8445518016815186,164.6390380859375,6.644805431365967,0.9548273881276449,2443.8402506510415,161.5890858968099,156.72695922851562
tdv,0.2,120,1.955441157023112,2.7978299458821616,82.45797729492188,6.561526616414388,0.946206271648407,1218.5484619140625,80.8246332804362,157.62568155924478
tdv,0.3,120,1.4575008948644002,2.2064243157704673,54.73898951212565,6.492443243662517,0.9474290013313293,812.6977742513021,54.72622934977213,114.76625061035156
tdv,0.4,120,1.2016487916310628,1.8975554307301838,41.188131968180336,6.363303502400716,0.9477344155311584,608.9748942057291,40.87729008992513,60.191365559895836
tdv,0.5,120,1.1024795373280842,1.8736124833424885,32.99207305908203,6.302450656890869,0.9465595881144205,488.24375406901044,32.200313568115234,45.61291249593099
tdv,0.6,120,1.0275217294692993,1.6826372146606445,27.39210573832194,6.226351102193196,0.9467542370160421,406.6502278645833,26.374210993448894,35.88381894429525
tdv,0.7,120,0.9254465500513712,1.4518560965855916,23.53086980183919,6.161863485972087,0.9474136829376221,346.8165791829427,23.08243751525879,28.124601364135742
tdv,0.8,120,0.9300403594970703,1.356494625409444,20.465736389160156,6.050469080607097,0.9465290904045105,305.86317952473956,20.097805658976238,23.28501319885254
tdv,0.9,120,0.9039464394251505,1.354690392812093,18.250592549641926,5.9822109540303545,0.9480530619621277,272.9593098958333,17.937443415323894,20.347614924112957
tdv,1.0,120,0.8977362314860026,1.2187883059183757,16.46465555826823,5.8859836260477705,0.9474607308705648,244.30638122558594,16.312029520670574,18.152193705240887
