dataset,epsilon,window_size,Mirror-Smoothing,SPAS,Naive,BucOrder,CompOrder,DPI,PeGaSus,AdaPub
covid19,0.01,120,169.14257049560547,91.76663716634114,1059.4916178385417,957.7765299479166,4.586686809857686,884.5653076171875,1035.468526204427,354.1579284667969
covid19,0.1,120,77.65032450358073,76.90743255615234,87.86280822753906,971.3006795247396,1.7175983587900798,92.02219772338867,124.99385579427083,164.54454040527344
covid19,0.2,120,72.90989176432292,75.70937093098958,42.64517148335775,910.3990681966146,1.654417634010315,81.16589991251628,48.82406997680664,161.6308110555013
covid19,0.3,120,72.89749399820964,75.60909016927083,28.775779088338215,1054.9544677734375,1.176256000995636,70.66952896118164,76.62647755940755,157.71056365966797
covid19,0.4,120,72.11283365885417,75.01281483968098,20.42635663350423,1026.7323201497395,1.3730454444885254,60.82820383707682,64.41400337219238,100.09060033162434
covid19,0.5,120,71.76880645751953,75.4811019897461,18.31754779815674,1030.5963948567708,1.071115215619405,71.04315821329753,16.79826068878174,54.36265325546265
covid19,0.6,120,71.99585978190105,74.59623463948567,14.006789207458496,920.6789143880209,1.1609498262405396,60.41949717203776,19.730943361918133,51.189857482910156
covid19,0.7,120,72.74895985921223,74.88612111409505,11.860621134440104,1010.5861612955729,1.1097788413365681,62.13518142700195,15.186646143595377,132.7178840637207
covid19,0.8,120,72.39911651611328,74.63798268636067,10.024958610534668,940.1826985677084,1.0419740676879883,61.774471282958984,43.371554692586265,127.04848257700603
covid19,0.9,120,73.25647735595703,75.09383138020833,7.089134693145752,893.5289510091146,1.1170858144760132,56.41584396362305,11.303141673405966,131.99824810028076
covid19,1.0,120,72.2054951985677,75.02742767333984,6.6649406750996905,928.7989298502604,1.0751328070958455,52.94735590616862,17.94059133529663,136.04305775960287
