dataset,epsilon,window_size,Mirror-Smoothing,SPAS,Naive,BucOrder,CompOrder,DPI,PeGaSus,AdaPub
correlated_latent_factor,0.01,120,0.5061634878317515,0.5046148002147675,13.728610038757324,0.5571474035580953,0.9864927331606547,574.45947265625,13.518665631612143,11.661258697509766
correlated_latent_factor,0.1,120,0.42356189092000324,0.42094139258066815,1.368592103322347,0.5530728896458944,0.9986260135968527,57.72797520955404,1.376158078511556,1.8230551878611247
correlated_latent_factor,0.2,120,0.39468292395273846,0.4042985637982686,0.686178465684255,0.5537672241528829,0.9992021719614664,29.176292419433594,0.7142233451207479,0.7893042167027792
correlated_latent_factor,0.3,120,0.3720480402310689,0.39247514804204303,0.4561249514420827,0.5527169704437256,0.9997885823249817,19.586193720499676,0.4961441059907277,0.5474860072135925
correlated_latent_factor,0.4,120,0.3502878447373708,0.3883390426635742,0.3431871235370636,0.5515531897544861,0.9996663928031921,14.876875559488932,0.39251241087913513,0.4234001537164052
correlated_latent_factor,0.5,120,0.33748384316762287,0.38561426599820453,0.2751051088174184,0.5508660674095154,0.9998650948206583,12.008991877237955,0.33056503534317017,0.3457913398742676
correlated_latent_factor,0.6,120,0.31792893012364704,0.3711720009644826,0.22921627759933472,0.5496440132459005,0.9997890392939249,10.02316983540853,0.29082798957824707,0.29372910658518475
correlated_latent_factor,0.7,120,0.30887869993845624,0.36985255281130475,0.19512508809566498,0.5502292712529501,0.9998251994450887,8.710842450459799,0.26127950350443524,0.256961723168691
correlated_latent_factor,0.8,120,0.2947654028733571,0.35565725962320965,0.17148645718892416,0.5482543508211771,0.9998141725858053,7.689151128133138,0.24069109559059143,0.22851866980393729
correlated_latent_factor,0.9,120,0.2800569534301758,0.35300437609354657,0.15222853422164917,0.5473040739695231,0.9998120069503784,6.858522415161133,0.22345025837421417,0.20522055526574454
correlated_latent_factor,1.0,120,0.2751677334308624,0.3518424828847249,0.13769414524237314,0.5464531183242798,0.9998463988304138,6.250977993011475,0.21072078247865042,0.1877734363079071
